calligrapher_id,character,std_glyph_key,calligrapher,character_id,glyph_id,script_id,script,image_path
257,尾,kai/U+05C3E,宽,1473,1473,0,楷,final_images/262071.png
130,尾,kai/U+05C3E,古文四声韵,1473,1473,0,楷,final_images/262072.png
130,尾,kai/U+05C3E,古文四声韵,1473,1473,0,楷,final_images/262073.png
925,尾,kai/U+05C3E,集古文韵上声韵第三,1473,1473,0,楷,final_images/262074.png
801,局,kai/U+05C40,赵孟𫖯,1474,1474,0,楷,final_images/262097.png
795,局,kai/U+05C40,赵之谦,1474,1474,0,楷,final_images/262098.png
0,居,kai/U+05C45,others,1476,1476,0,楷,final_images/262114.png
797,居,kai/U+05C45,赵佶,1476,1476,0,楷,final_images/262116.png
644,居,kai/U+05C45,祝允明,1476,1476,0,楷,final_images/262117.png
399,居,kai/U+05C45,朱耷,1476,1476,0,楷,final_images/262118.png
0,居,li/U+05C45,others,1476,29580,4,隶,final_images/262145.png
0,居,li/U+05C45,others,1476,29580,4,隶,final_images/262146.png
0,居,li/U+05C45,others,1476,29580,4,隶,final_images/262147.png
795,居,li/U+05C45,赵之谦,1476,29580,4,隶,final_images/262149.png
828,居,li/U+05C45,邓石如,1476,29580,4,隶,final_images/262150.png
631,居,li/U+05C45,睡虎地简牍,1476,29580,4,隶,final_images/262151.png
631,居,li/U+05C45,睡虎地简牍,1476,29580,4,隶,final_images/262152.png
642,屈,kai/U+05C48,碑刻,1477,1477,0,楷,final_images/262160.png
0,屈,kai/U+05C48,others,1477,1477,0,楷,final_images/262162.png
638,屈,kai/U+05C48,石婉墓誌,1477,1477,0,楷,final_images/262163.png
171,屈,li/U+05C48,吴叡,1477,29581,4,隶,final_images/262190.png
0,屋,li/U+05C4B,others,1478,29582,4,隶,final_images/262210.png
844,屋,li/U+05C4B,郑簠,1478,29582,4,隶,final_images/262211.png
642,屏,kai/U+05C4F,碑刻,1479,1479,0,楷,final_images/262229.png
0,屏,li/U+05C4F,others,1479,29583,4,隶,final_images/262235.png
0,屏,li/U+05C4F,others,1479,29583,4,隶,final_images/262236.png
855,屏,li/U+05C4F,金农,1479,29583,4,隶,final_images/262237.png
855,屐,kai/U+05C50,金农,1480,1480,0,楷,final_images/262242.png
0,屑,kai/U+05C51,others,1481,1481,0,楷,final_images/262248.png
479,展,kai/U+05C55,欧阳询,1482,1482,0,楷,final_images/262256.png
0,屛,li/U+05C5B,others,1484,29588,4,隶,final_images/262289.png
761,屠,kai/U+05C60,襄,1485,1485,0,楷,final_images/262294.png
480,屠,kai/U+05C60,欧阳通,1485,1485,0,楷,final_images/262295.png
955,屠,kai/U+05C60,颜师古,1485,1485,0,楷,final_images/262296.png
216,屠,li/U+05C60,墨迹,1485,29589,4,隶,final_images/262301.png
0,屠,li/U+05C60,others,1485,29589,4,隶,final_images/262302.png
956,屢,kai/U+05C62,颜真卿,1486,1486,0,楷,final_images/262305.png
130,屢,kai/U+05C62,古文四声韵,1486,1486,0,楷,final_images/262306.png
726,屢,li/U+05C62,董邦达,1486,29590,4,隶,final_images/262309.png
920,屢,li/U+05C62,陈鸿寿,1486,29590,4,隶,final_images/262310.png
801,屣,kai/U+05C63,赵孟𫖯,1487,1487,0,楷,final_images/262312.png
461,履,kai/U+05C65,柳公权,1489,1489,0,楷,final_images/262323.png
365,履,kai/U+05C65,文徵明,1489,1489,0,楷,final_images/262324.png
216,履,li/U+05C65,墨迹,1489,29593,4,隶,final_images/262345.png
0,履,li/U+05C65,others,1489,29593,4,隶,final_images/262346.png
0,屬,kai/U+05C6C,others,1491,1491,0,楷,final_images/262357.png
847,屬,kai/U+05C6C,郑道昭,1491,1491,0,楷,final_images/262358.png
461,屬,kai/U+05C6C,柳公权,1491,1491,0,楷,final_images/262359.png
377,屬,kai/U+05C6C,智永,1491,1491,0,楷,final_images/262360.png
0,屬,li/U+05C6C,others,1491,29595,4,隶,final_images/262376.png
829,屯,kai/U+05C6F,邕,1493,1493,0,楷,final_images/262398.png
855,屯,li/U+05C6F,金农,1493,29597,4,隶,final_images/262442.png
0,山,kai/U+05C71,others,1495,1495,0,楷,final_images/262466.png
0,山,kai/U+05C71,others,1495,1495,0,楷,final_images/262467.png
846,山,kai/U+05C71,郑述祖,1495,1495,0,楷,final_images/262468.png
760,山,kai/U+05C71,褚遂良,1495,1495,0,楷,final_images/262469.png
956,山,kai/U+05C71,颜真卿,1495,1495,0,楷,final_images/262470.png
0,山,kai/U+05C71,others,1495,1495,0,楷,final_images/262471.png
1008,山,li/U+05C71,龚开,1495,29599,4,隶,final_images/262538.png
29,山,li/U+05C71,丰坊,1495,29599,4,隶,final_images/262539.png
0,山,li/U+05C71,others,1495,29599,4,隶,final_images/262540.png
0,山,li/U+05C71,others,1495,29599,4,隶,final_images/262541.png
0,山,li/U+05C71,others,1495,29599,4,隶,final_images/262542.png
0,山,li/U+05C71,others,1495,29599,4,隶,final_images/262544.png
0,山,li/U+05C71,others,1495,29599,4,隶,final_images/262545.png
520,山,li/U+05C71,沈树镛,1495,29599,4,隶,final_images/262548.png
855,山,li/U+05C71,金农,1495,29599,4,隶,final_images/262550.png
994,山,li/U+05C71,黄易,1495,29599,4,隶,final_images/262551.png
0,岐,li/U+05C90,others,1501,29605,4,隶,final_images/262575.png
0,岐,li/U+05C90,others,1501,29605,4,隶,final_images/262576.png
0,岐,li/U+05C90,others,1501,29605,4,隶,final_images/262577.png
828,岐,li/U+05C90,邓石如,1501,29605,4,隶,final_images/262578.png
480,岑,kai/U+05C91,欧阳通,1502,1502,0,楷,final_images/262583.png
956,岑,kai/U+05C91,颜真卿,1502,1502,0,楷,final_images/262584.png
801,岡,li/U+05CA1,赵孟𫖯,1503,29607,4,隶,final_images/262599.png
801,岡,li/U+05CA1,赵孟𫖯,1503,29607,4,隶,final_images/262600.png
0,岡,li/U+05CA1,others,1503,29607,4,隶,final_images/262601.png
0,岡,li/U+05CA1,others,1503,29607,4,隶,final_images/262602.png
0,岡,li/U+05CA1,others,1503,29607,4,隶,final_images/262603.png
609,岨,kai/U+05CA8,王远,1504,1504,0,楷,final_images/262604.png
892,岨,kai/U+05CA8,陆柬之,1504,1504,0,楷,final_images/262605.png
55,岫,kai/U+05CAB,佶,1506,1506,0,楷,final_images/262618.png
499,岫,kai/U+05CAB,永,1506,1506,0,楷,final_images/262619.png
801,岫,kai/U+05CAB,赵孟𫖯,1506,1506,0,楷,final_images/262620.png
741,岫,kai/U+05CAB,薛曜,1506,1506,0,楷,final_images/262621.png
365,岫,kai/U+05CAB,文徵明,1506,1506,0,楷,final_images/262622.png
467,岫,kai/U+05CAB,梁同书,1506,1506,0,楷,final_images/262623.png
873,岫,kai/U+05CAB,钱澧,1506,1506,0,楷,final_images/262624.png
0,岱,kai/U+05CB1,others,1507,1507,0,楷,final_images/262636.png
644,岱,kai/U+05CB1,祝允明,1507,1507,0,楷,final_images/262637.png
0,岱,li/U+05CB1,others,1507,29611,4,隶,final_images/262645.png
0,岱,li/U+05CB1,others,1507,29611,4,隶,final_images/262646.png
0,岳,kai/U+05CB3,others,1508,1508,0,楷,final_images/262648.png
424,岳,kai/U+05CB3,李邕,1508,1508,0,楷,final_images/262649.png
424,岳,kai/U+05CB3,李邕,1508,1508,0,楷,final_images/262650.png
477,岳,kai/U+05CB3,欧阳修,1508,1508,0,楷,final_images/262651.png
806,岳,kai/U+05CB3,赵构,1508,1508,0,楷,final_images/262652.png
310,岳,kai/U+05CB3,张照,1508,1508,0,楷,final_images/262653.png
0,岳,li/U+05CB3,others,1508,29612,4,隶,final_images/262676.png
0,岳,li/U+05CB3,others,1508,29612,4,隶,final_images/262677.png
0,岸,li/U+05CB8,others,1511,29615,4,隶,final_images/262697.png
216,峙,li/U+05CD9,墨迹,1514,29618,4,隶,final_images/262713.png
216,峙,li/U+05CD9,墨迹,1514,29618,4,隶,final_images/262714.png
479,峥,kai/U+05CE5,欧阳询,1515,1515,0,楷,final_images/262716.png
0,峥,li/U+05CE5,others,1515,29619,4,隶,final_images/262717.png
216,峦,kai/U+05CE6,墨迹,1516,1516,0,楷,final_images/262720.png
308,峨,kai/U+05CE8,张旭,1517,1517,0,楷,final_images/262724.png
760,峨,kai/U+05CE8,褚遂良,1517,1517,0,楷,final_images/262725.png
642,峨,li/U+05CE8,碑刻,1517,29621,4,隶,final_images/262730.png
0,峨,li/U+05CE8,others,1517,29621,4,隶,final_images/262731.png
741,峯,kai/U+05CEF,薛曜,1518,1518,0,楷,final_images/262735.png
0,峯,li/U+05CEF,others,1518,29622,4,隶,final_images/262741.png
197,峻,kai/U+05CFB,唐,1522,1522,0,楷,final_images/262763.png
746,峻,kai/U+05CFB,虞世南,1522,1522,0,楷,final_images/262764.png
0,峻,kai/U+05CFB,others,1522,1522,0,楷,final_images/262765.png
642,峻,li/U+05CFB,碑刻,1522,29626,4,隶,final_images/262775.png
0,峻,li/U+05CFB,others,1522,29626,4,隶,final_images/262776.png
994,峻,li/U+05CFB,黄易,1522,29626,4,隶,final_images/262777.png
873,峽,kai/U+05CFD,钱澧,1523,1523,0,楷,final_images/262779.png
0,崇,kai/U+05D07,others,1524,1524,0,楷,final_images/262789.png
0,崇,kai/U+05D07,others,1524,1524,0,楷,final_images/262790.png
461,崇,kai/U+05D07,柳公权,1524,1524,0,楷,final_images/262791.png
703,崇,kai/U+05D07,苏轼,1524,1524,0,楷,final_images/262792.png
0,崇,li/U+05D07,others,1524,29628,4,隶,final_images/262801.png
0,崇,li/U+05D07,others,1524,29628,4,隶,final_images/262802.png
0,崇,li/U+05D07,others,1524,29628,4,隶,final_images/262803.png
0,崇,li/U+05D07,others,1524,29628,4,隶,final_images/262804.png
0,崇,li/U+05D07,others,1524,29628,4,隶,final_images/262805.png
873,崇,li/U+05D07,钱澧,1524,29628,4,隶,final_images/262806.png
892,崎,kai/U+05D0E,陆柬之,1525,1525,0,楷,final_images/262810.png
801,崔,kai/U+05D14,赵孟𫖯,1528,1528,0,楷,final_images/262829.png
0,崔,kai/U+05D14,others,1528,1528,0,楷,final_images/262830.png
956,崔,kai/U+05D14,颜真卿,1528,1528,0,楷,final_images/262831.png
216,崖,kai/U+05D16,墨迹,1529,1529,0,楷,final_images/262845.png
216,崖,kai/U+05D16,墨迹,1529,1529,0,楷,final_images/262846.png
216,崛,kai/U+05D1B,墨迹,1532,1532,0,楷,final_images/262864.png
797,崛,kai/U+05D1B,赵佶,1532,1532,0,楷,final_images/262865.png
479,崢,kai/U+05D22,欧阳询,1533,1533,0,楷,final_images/262868.png
464,嵇,li/U+05D47,桂馥,1537,29641,4,隶,final_images/262895.png
589,嵇,li/U+05D47,王澍,1537,29641,4,隶,final_images/262896.png
0,嵩,li/U+05D69,others,1540,29644,4,隶,final_images/262916.png
801,嶮,kai/U+05DAE,赵孟𫖯,1546,1546,0,楷,final_images/262940.png
956,嶷,kai/U+05DB7,颜真卿,1547,1547,0,楷,final_images/262945.png
847,嶸,kai/U+05DB8,郑道昭,1548,1548,0,楷,final_images/262950.png
797,嶽,kai/U+05DBD,赵佶,1550,1550,0,楷,final_images/262956.png
377,嶽,kai/U+05DBD,智永,1550,1550,0,楷,final_images/262957.png
0,嶽,li/U+05DBD,others,1550,29654,4,隶,final_images/262964.png
216,巍,kai/U+05DCD,墨迹,1553,1553,0,楷,final_images/262977.png
216,巍,kai/U+05DCD,墨迹,1553,1553,0,楷,final_images/262978.png
0,巍,kai/U+05DCD,others,1553,1553,0,楷,final_images/262979.png
703,巍,kai/U+05DCD,苏轼,1553,1553,0,楷,final_images/262980.png
0,巍,li/U+05DCD,others,1553,29657,4,隶,final_images/262991.png
847,巒,kai/U+05DD2,郑道昭,1554,1554,0,楷,final_images/262992.png
801,巖,kai/U+05DD6,赵孟𫖯,1555,1555,0,楷,final_images/262996.png
846,巖,kai/U+05DD6,郑述祖,1555,1555,0,楷,final_images/262997.png
39,巖,kai/U+05DD6,于右任,1555,1555,0,楷,final_images/262998.png
801,巖,li/U+05DD6,赵孟𫖯,1555,29659,4,隶,final_images/263006.png
0,巗,li/U+05DD7,others,1556,29660,4,隶,final_images/263011.png
979,巘,kai/U+05DD8,魏栖梧,1557,1557,0,楷,final_images/263014.png
499,川,kai/U+05DDD,永,1558,1558,0,楷,final_images/263020.png
642,川,kai/U+05DDD,碑刻,1558,1558,0,楷,final_images/263021.png
955,川,kai/U+05DDD,颜师古,1558,1558,0,楷,final_images/263022.png
956,川,kai/U+05DDD,颜真卿,1558,1558,0,楷,final_images/263023.png
377,川,kai/U+05DDD,智永,1558,1558,0,楷,final_images/263024.png
642,川,li/U+05DDD,碑刻,1558,29662,4,隶,final_images/263056.png
0,川,li/U+05DDD,others,1558,29662,4,隶,final_images/263057.png
53,川,li/U+05DDD,何绍基,1558,29662,4,隶,final_images/263058.png
464,川,li/U+05DDD,桂馥,1558,29662,4,隶,final_images/263059.png
642,州,kai/U+05DDE,碑刻,1559,1559,0,楷,final_images/263062.png
642,州,kai/U+05DDE,碑刻,1559,1559,0,楷,final_images/263063.png
642,州,kai/U+05DDE,碑刻,1559,1559,0,楷,final_images/263064.png
0,州,kai/U+05DDE,others,1559,1559,0,楷,final_images/263065.png
0,州,kai/U+05DDE,others,1559,1559,0,楷,final_images/263066.png
308,州,kai/U+05DDE,张旭,1559,1559,0,楷,final_images/263067.png
956,州,kai/U+05DDE,颜真卿,1559,1559,0,楷,final_images/263068.png
0,州,kai/U+05DDE,others,1559,1559,0,楷,final_images/263069.png
171,州,li/U+05DDE,吴叡,1559,29663,4,隶,final_images/263122.png
414,州,li/U+05DDE,李枢,1559,29663,4,隶,final_images/263123.png
0,州,li/U+05DDE,others,1559,29663,4,隶,final_images/263124.png
0,州,li/U+05DDE,others,1559,29663,4,隶,final_images/263125.png
0,州,li/U+05DDE,others,1559,29663,4,隶,final_images/263126.png
612,州,li/U+05DDE,王铎,1559,29663,4,隶,final_images/263127.png
920,州,li/U+05DDE,陈鸿寿,1559,29663,4,隶,final_images/263128.png
130,巠,kai/U+05DE0,古文四声韵,1561,1561,0,楷,final_images/263134.png
642,巡,kai/U+05DE1,碑刻,1562,1562,0,楷,final_images/263143.png
813,巡,kai/U+05DE1,轼,1562,1562,0,楷,final_images/263144.png
0,巡,li/U+05DE1,others,1562,29666,4,隶,final_images/263156.png
920,巡,li/U+05DE1,陈鸿寿,1562,29666,4,隶,final_images/263157.png
0,巢,kai/U+05DE2,others,1563,1563,0,楷,final_images/263163.png
181,巢,li/U+05DE2,吴湖帆,1563,29667,4,隶,final_images/263177.png
956,工,kai/U+05DE5,颜真卿,1564,1564,0,楷,final_images/263182.png
0,工,li/U+05DE5,others,1564,29668,4,隶,final_images/263232.png
0,工,li/U+05DE5,others,1564,29668,4,隶,final_images/263233.png
828,工,li/U+05DE5,邓石如,1564,29668,4,隶,final_images/263234.png
813,左,kai/U+05DE6,轼,1565,1565,0,楷,final_images/263243.png
357,左,kai/U+05DE6,揭傒斯,1565,1565,0,楷,final_images/263244.png
461,左,kai/U+05DE6,柳公权,1565,1565,0,楷,final_images/263245.png
310,左,kai/U+05DE6,张照,1565,1565,0,楷,final_images/263246.png
0,左,li/U+05DE6,others,1565,29669,4,隶,final_images/263311.png
0,左,li/U+05DE6,others,1565,29669,4,隶,final_images/263312.png
828,左,li/U+05DE6,邓石如,1565,29669,4,隶,final_images/263313.png
357,巧,kai/U+05DE7,揭傒斯,1566,1566,0,楷,final_images/263322.png
801,巧,kai/U+05DE7,赵孟𫖯,1566,1566,0,楷,final_images/263323.png
0,巧,kai/U+05DE7,others,1566,1566,0,楷,final_images/263324.png
43,巨,kai/U+05DE8,人,1567,1567,0,楷,final_images/263342.png
878,巨,kai/U+05DE8,铎,1567,1567,0,楷,final_images/263344.png
0,巫,li/U+05DEB,others,1569,29673,4,隶,final_images/263392.png
920,巫,li/U+05DEB,陈鸿寿,1569,29673,4,隶,final_images/263393.png
866,差,kai/U+05DEE,钟繇,1570,1570,0,楷,final_images/263405.png
746,己,kai/U+05DF1,虞世南,1571,1571,0,楷,final_images/263433.png
956,己,kai/U+05DF1,颜真卿,1571,1571,0,楷,final_images/263434.png
601,己,kai/U+05DF1,王羲之,1571,1571,0,楷,final_images/263435.png
572,己,kai/U+05DF1,王庭筠,1571,1571,0,楷,final_images/263437.png
0,己,li/U+05DF1,others,1571,29675,4,隶,final_images/263505.png
0,己,li/U+05DF1,others,1571,29675,4,隶,final_images/263506.png
631,己,li/U+05DF1,睡虎地简牍,1571,29675,4,隶,final_images/263507.png
308,已,kai/U+05DF2,张旭,1572,1572,0,楷,final_images/263513.png
424,已,kai/U+05DF2,李邕,1572,1572,0,楷,final_images/263514.png
956,已,kai/U+05DF2,颜真卿,1572,1572,0,楷,final_images/263515.png
318,已,kai/U+05DF2,张裕钊,1572,1572,0,楷,final_images/263516.png
302,巳,kai/U+05DF3,张即之,1573,1573,0,楷,final_images/263553.png
365,巳,kai/U+05DF3,文徵明,1573,1573,0,楷,final_images/263554.png
0,巳,kai/U+05DF3,others,1573,1573,0,楷,final_images/263555.png
517,巳,kai/U+05DF3,沈尹默,1573,1573,0,楷,final_images/263556.png
940,巳,li/U+05DF3,韩择木,1573,29677,4,隶,final_images/263608.png
0,巳,li/U+05DF3,others,1573,29677,4,隶,final_images/263610.png
631,巳,li/U+05DF3,睡虎地简牍,1573,29677,4,隶,final_images/263612.png
216,巴,kai/U+05DF4,墨迹,1574,1574,0,楷,final_images/263616.png
216,巴,kai/U+05DF4,墨迹,1574,1574,0,楷,final_images/263617.png
0,巷,kai/U+05DF7,others,1576,1576,0,楷,final_images/263641.png
1001,巷,kai/U+05DF7,黄道周,1576,1576,0,楷,final_images/263642.png
760,巻,kai/U+05DFB,褚遂良,1578,1578,0,楷,final_images/263656.png
0,巻,li/U+05DFB,others,1578,29682,4,隶,final_images/263666.png
507,巻,li/U+05DFB,汪士慎,1578,29682,4,隶,final_images/263668.png
795,巻,li/U+05DFB,赵之谦,1578,29682,4,隶,final_images/263669.png
0,巽,li/U+05DFD,others,1579,29683,4,隶,final_images/263682.png
801,巾,kai/U+05DFE,赵孟𫖯,1580,1580,0,楷,final_images/263690.png
797,巾,kai/U+05DFE,赵佶,1580,1580,0,楷,final_images/263691.png
53,巾,kai/U+05DFE,何绍基,1580,1580,0,楷,final_images/263692.png
216,巾,li/U+05DFE,墨迹,1580,29684,4,隶,final_images/263705.png
216,巾,li/U+05DFE,墨迹,1580,29684,4,隶,final_images/263706.png
642,市,kai/U+05E02,碑刻,1583,1583,0,楷,final_images/263757.png
935,市,kai/U+05E02,霖,1583,1583,0,楷,final_images/263758.png
760,市,kai/U+05E02,褚遂良,1583,1583,0,楷,final_images/263759.png
377,市,kai/U+05E02,智永,1583,1583,0,楷,final_images/263760.png
0,市,li/U+05E02,others,1583,29687,4,隶,final_images/263783.png
467,市,li/U+05E02,梁同书,1583,29687,4,隶,final_images/263784.png
642,布,kai/U+05E03,碑刻,1584,1584,0,楷,final_images/263788.png
760,布,kai/U+05E03,褚遂良,1584,1584,0,楷,final_images/263789.png
956,布,kai/U+05E03,颜真卿,1584,1584,0,楷,final_images/263790.png
377,布,kai/U+05E03,智永,1584,1584,0,楷,final_images/263791.png
801,布,li/U+05E03,赵孟𫖯,1584,29688,4,隶,final_images/263815.png
108,布,li/U+05E03,劉熊碑(趙之謙雙鈎本),1584,29688,4,隶,final_images/263816.png
197,帆,kai/U+05E06,唐,1585,1585,0,楷,final_images/263824.png
0,希,kai/U+05E0C,others,1587,1587,0,楷,final_images/263840.png
562,希,kai/U+05E0C,王僧虔,1587,1587,0,楷,final_images/263841.png
742,希,kai/U+05E0C,薛稷,1587,1587,0,楷,final_images/263842.png
746,希,kai/U+05E0C,虞世南,1587,1587,0,楷,final_images/263843.png
736,希,kai/U+05E0C,蔡襄,1587,1587,0,楷,final_images/263844.png
0,希,li/U+05E0C,others,1587,29691,4,隶,final_images/263858.png
801,帖,kai/U+05E16,赵孟𫖯,1590,1590,0,楷,final_images/263873.png
828,帖,li/U+05E16,邓石如,1590,29694,4,隶,final_images/263881.png
642,帛,kai/U+05E1B,碑刻,1593,1593,0,楷,final_images/263916.png
642,帛,kai/U+05E1B,碑刻,1593,1593,0,楷,final_images/263917.png
461,帛,kai/U+05E1B,柳公权,1593,1593,0,楷,final_images/263918.png
0,帛,kai/U+05E1B,others,1593,1593,0,楷,final_images/263919.png
0,帛,li/U+05E1B,others,1593,29697,4,隶,final_images/263936.png
642,帝,kai/U+05E1D,碑刻,1594,1594,0,楷,final_images/263940.png
0,帝,kai/U+05E1D,others,1594,1594,0,楷,final_images/263941.png
330,帝,kai/U+05E1D,張黑女墓誌,1594,1594,0,楷,final_images/263942.png
703,帝,kai/U+05E1D,苏轼,1594,1594,0,楷,final_images/263943.png
0,帝,li/U+05E1D,others,1594,29698,4,隶,final_images/263993.png
0,帝,li/U+05E1D,others,1594,29698,4,隶,final_images/263994.png
0,帝,li/U+05E1D,others,1594,29698,4,隶,final_images/263995.png
0,帝,li/U+05E1D,others,1594,29698,4,隶,final_images/263996.png
0,帝,li/U+05E1D,others,1594,29698,4,隶,final_images/263997.png
0,帝,li/U+05E1D,others,1594,29698,4,隶,final_images/263998.png
960,帝,li/U+05E1D,馬王堆帛書(趙之謙雙鈎本),1594,29698,4,隶,final_images/263999.png
53,帝,li/U+05E1D,何绍基,1594,29698,4,隶,final_images/264000.png
855,帝,li/U+05E1D,金农,1594,29698,4,隶,final_images/264001.png
992,帥,kai/U+05E25,黄庭坚,1595,1595,0,楷,final_images/264006.png
0,帥,li/U+05E25,others,1595,29699,4,隶,final_images/264019.png
0,師,kai/U+05E2B,others,1597,1597,0,楷,final_images/264030.png
0,師,kai/U+05E2B,others,1597,1597,0,楷,final_images/264031.png
0,師,kai/U+05E2B,others,1597,1597,0,楷,final_images/264032.png
742,師,kai/U+05E2B,薛稷,1597,1597,0,楷,final_images/264033.png
746,師,kai/U+05E2B,虞世南,1597,1597,0,楷,final_images/264034.png
760,師,kai/U+05E2B,褚遂良,1597,1597,0,楷,final_images/264035.png
956,師,kai/U+05E2B,颜真卿,1597,1597,0,楷,final_images/264036.png
0,師,kai/U+05E2B,others,1597,1597,0,楷,final_images/264037.png
0,師,li/U+05E2B,others,1597,29701,4,隶,final_images/264076.png
0,師,li/U+05E2B,others,1597,29701,4,隶,final_images/264077.png
0,師,li/U+05E2B,others,1597,29701,4,隶,final_images/264078.png
0,師,li/U+05E2B,others,1597,29701,4,隶,final_images/264079.png
0,師,li/U+05E2B,others,1597,29701,4,隶,final_images/264080.png
0,師,li/U+05E2B,others,1597,29701,4,隶,final_images/264081.png
0,師,li/U+05E2B,others,1597,29701,4,隶,final_images/264082.png
746,席,kai/U+05E2D,虞世南,1599,1599,0,楷,final_images/264091.png
801,席,li/U+05E2D,赵孟𫖯,1599,29703,4,隶,final_images/264111.png
940,席,li/U+05E2D,韩择木,1599,29703,4,隶,final_images/264112.png
601,帯,kai/U+05E2F,王羲之,1600,1600,0,楷,final_images/264116.png
377,帯,kai/U+05E2F,智永,1600,1600,0,楷,final_images/264117.png
940,帯,li/U+05E2F,韩择木,1600,29704,4,隶,final_images/264133.png
589,帯,li/U+05E2F,王澍,1600,29704,4,隶,final_images/264134.png
801,帳,kai/U+05E33,赵孟𫖯,1601,1601,0,楷,final_images/264138.png
801,帳,li/U+05E33,赵孟𫖯,1601,29705,4,隶,final_images/264141.png
609,帶,kai/U+05E36,王远,1602,1602,0,楷,final_images/264145.png
461,帶,kai/U+05E36,柳公权,1602,1602,0,楷,final_images/264146.png
727,帶,kai/U+05E36,蒋善进,1602,1602,0,楷,final_images/264147.png
601,帶,kai/U+05E36,王羲之,1602,1602,0,楷,final_images/264148.png
801,帶,li/U+05E36,赵孟𫖯,1602,29706,4,隶,final_images/264166.png
797,帷,kai/U+05E37,赵佶,1603,1603,0,楷,final_images/264173.png
940,帷,li/U+05E37,韩择木,1603,29707,4,隶,final_images/264178.png
589,帷,li/U+05E37,王澍,1603,29707,4,隶,final_images/264179.png
0,常,kai/U+05E38,others,1604,1604,0,楷,final_images/264185.png
955,常,kai/U+05E38,颜师古,1604,1604,0,楷,final_images/264186.png
672,常,kai/U+05E38,米芾,1604,1604,0,楷,final_images/264187.png
377,常,kai/U+05E38,智永,1604,1604,0,楷,final_images/264188.png
171,常,li/U+05E38,吴叡,1604,29708,4,隶,final_images/264213.png
518,常,li/U+05E38,沈度,1604,29708,4,隶,final_images/264214.png
0,常,li/U+05E38,others,1604,29708,4,隶,final_images/264215.png
0,常,li/U+05E38,others,1604,29708,4,隶,final_images/264216.png
631,常,li/U+05E38,睡虎地简牍,1604,29708,4,隶,final_images/264220.png
216,幄,kai/U+05E44,墨迹,1606,1606,0,楷,final_images/264226.png
846,幄,kai/U+05E44,郑述祖,1606,1606,0,楷,final_images/264227.png
216,幕,kai/U+05E55,墨迹,1609,1609,0,楷,final_images/264249.png
216,幕,kai/U+05E55,墨迹,1609,1609,0,楷,final_images/264250.png
216,幕,kai/U+05E55,墨迹,1609,1609,0,楷,final_images/264251.png
424,幕,kai/U+05E55,李邕,1609,1609,0,楷,final_images/264252.png
642,幡,kai/U+05E61,碑刻,1612,1612,0,楷,final_images/264263.png
760,幢,kai/U+05E62,褚遂良,1613,1613,0,楷,final_images/264269.png
703,幣,kai/U+05E63,苏轼,1614,1614,0,楷,final_images/264271.png
0,幣,li/U+05E63,others,1614,29718,4,隶,final_images/264274.png
677,干,kai/U+05E72,繇,1616,1616,0,楷,final_images/264286.png
642,干,li/U+05E72,碑刻,1616,29720,4,隶,final_images/264303.png
0,平,kai/U+05E73,others,1617,1617,0,楷,final_images/264312.png
0,平,kai/U+05E73,others,1617,1617,0,楷,final_images/264313.png
0,平,kai/U+05E73,others,1617,1617,0,楷,final_images/264314.png
746,平,kai/U+05E73,虞世南,1617,1617,0,楷,final_images/264315.png
130,平,kai/U+05E73,古文四声韵,1617,1617,0,楷,final_images/264317.png
703,平,kai/U+05E73,苏轼,1617,1617,0,楷,final_images/264318.png
0,平,kai/U+05E73,others,1617,1617,0,楷,final_images/264319.png
0,平,kai/U+05E73,others,1617,1617,0,楷,final_images/264320.png
0,平,li/U+05E73,others,1617,29721,4,隶,final_images/264359.png
0,平,li/U+05E73,others,1617,29721,4,隶,final_images/264360.png
0,平,li/U+05E73,others,1617,29721,4,隶,final_images/264361.png
0,平,li/U+05E73,others,1617,29721,4,隶,final_images/264362.png
53,平,li/U+05E73,何绍基,1617,29721,4,隶,final_images/264363.png
994,平,li/U+05E73,黄易,1617,29721,4,隶,final_images/264364.png
642,年,kai/U+05E74,碑刻,1618,1618,0,楷,final_images/264367.png
0,年,kai/U+05E74,others,1618,1618,0,楷,final_images/264368.png
0,年,kai/U+05E74,others,1618,1618,0,楷,final_images/264369.png
0,年,kai/U+05E74,others,1618,1618,0,楷,final_images/264370.png
0,年,kai/U+05E74,others,1618,1618,0,楷,final_images/264371.png
867,年,kai/U+05E74,钟绍京,1618,1618,0,楷,final_images/264372.png
703,年,kai/U+05E74,苏轼,1618,1618,0,楷,final_images/264374.png
0,年,kai/U+05E74,others,1618,1618,0,楷,final_images/264375.png
377,年,kai/U+05E74,智永,1618,1618,0,楷,final_images/264376.png
940,年,li/U+05E74,韩择木,1618,29722,4,隶,final_images/264512.png
0,年,li/U+05E74,others,1618,29722,4,隶,final_images/264513.png
0,年,li/U+05E74,others,1618,29722,4,隶,final_images/264514.png
0,年,li/U+05E74,others,1618,29722,4,隶,final_images/264515.png
0,年,li/U+05E74,others,1618,29722,4,隶,final_images/264516.png
0,年,li/U+05E74,others,1618,29722,4,隶,final_images/264517.png
0,年,li/U+05E74,others,1618,29722,4,隶,final_images/264518.png
0,年,li/U+05E74,others,1618,29722,4,隶,final_images/264519.png
