filepath,character,script_name,script_id,calligrapher,calligrapher_id,character_id,glyph_id
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\沙-草-宋-赵构-26013.png,沙,草,2,赵构,806,2923,22923
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\沚-草-宋-赵构-26033.png,沚,草,2,赵构,806,2924,22924
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\沛-草-宋-赵构-26071.png,沛,草,2,赵构,806,2925,22925
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\河-草-宋-赵构-26356.png,河,草,2,赵构,806,2934,22934
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\沼-草-宋-赵构-26531.png,沼,草,2,赵构,806,2938,22938
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\沾-草-宋-赵构-26575.png,沾,草,2,赵构,806,2940,22940
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\泗-楷-宋-赵构-26899.png,泗,楷,0,赵构,806,2950,2950
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\波-草-宋-赵构-27047.png,波,草,2,赵构,806,2956,22956
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\泣-楷-宋-赵构-27072.png,泣,楷,0,赵构,806,2957,2957
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\洛-草-宋-赵构-27568.png,洛,草,2,赵构,806,2982,22982
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\洞-草-宋-赵构-27622.png,洞,草,2,赵构,806,2983,22983
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\洪-草-宋-赵构-27741.png,洪,草,2,赵构,806,2986,22986
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\流-草-宋-赵构-28092.png,流,草,2,赵构,806,2999,22999
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\浮-草-宋-赵构-28368.png,浮,草,2,赵构,806,3016,23016
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\浴-草-宋-赵构-28430.png,浴,草,2,赵构,806,3017,23017
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\海-草-宋-赵构-28529.png,海,草,2,赵构,806,3018,23018
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\涇-草-宋-赵构-28676.png,涇,草,2,赵构,806,3022,23022
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\消-行-宋-赵构-28709.png,消,行,3,赵构,806,3023,33023
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\涕-楷-宋-赵构-28893.png,涕,楷,0,赵构,806,3029,3029
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\淑-草-宋-赵构-29255.png,淑,草,2,赵构,806,3052,23052
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\淡-草-宋-赵构-29400.png,淡,草,2,赵构,806,3059,23059
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\深-草-宋-赵构-29748.png,深,草,2,赵构,806,3070,23070
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\淸-草-宋-赵构-30036.png,淸,草,2,赵构,806,3074,23074
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\清-草-宋-赵构-30290.png,清,草,2,赵构,806,3079,23079
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\渚-草-宋-赵构-30480.png,渚,草,2,赵构,806,3088,23088
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\渠-草-宋-赵构-30578.png,渠,草,2,赵构,806,3091,23091
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\温-草-宋-赵构-30714.png,温,草,2,赵构,806,3095,23095
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\湘-楷-宋-赵构-31181.png,湘,楷,0,赵构,806,3111,3111
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\湘-草-宋-赵构-31190.png,湘,草,2,赵构,806,3111,23111
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\湫-草-宋-赵构-31308.png,湫,草,2,赵构,806,3115,23115
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\湯-草-宋-赵构-31389.png,湯,草,2,赵构,806,3117,23117
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\溪-草-宋-赵构-31693.png,溪,草,2,赵构,806,3130,23130
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\溫-草-宋-赵构-31759.png,溫,草,2,赵构,806,3131,23131
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\滅-草-宋-赵构-32005.png,滅,草,2,赵构,806,3140,23140
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\滸-草-宋-赵构-32257.png,滸,草,2,赵构,806,3155,23155
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\漆-草-宋-赵构-32421.png,漆,草,2,赵构,806,3160,23160
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\漠-草-宋-赵构-32579.png,漠,草,2,赵构,806,3166,23166
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\漢-草-宋-赵构-32683.png,漢,草,2,赵构,806,3167,23167
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\潤-草-宋-赵构-33201.png,潤,草,2,赵构,806,3189,23189
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\澤-草-宋-赵构-33611.png,澤,草,2,赵构,806,3207,23207
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\濟-草-宋-赵构-34066.png,濟,草,2,赵构,806,3223,23223
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\瀨-草-宋-赵构-34537.png,瀨,草,2,赵构,806,3245,23245
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\瀬-草-宋-赵构-34552.png,瀬,草,2,赵构,806,3246,23246
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\火-草-宋-赵构-35006.png,火,草,2,赵构,806,3258,23258
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\為-楷-宋-赵构-36080.png,為,楷,0,赵构,806,3280,3280
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\為-草-宋-赵构-36165.png,為,草,2,赵构,806,3280,23280
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\烈-草-宋-赵构-36246.png,烈,草,2,赵构,806,3281,23281
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\焉-草-宋-赵构-36649.png,焉,草,2,赵构,806,3292,23292
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\焕-楷-宋-赵构-36713.png,焕,楷,0,赵构,806,3294,3294
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\無-楷-宋-赵构-37130.png,無,楷,0,赵构,806,3298,3298
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\無-草-宋-赵构-37180.png,無,草,2,赵构,806,3298,23298
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\煒-草-宋-赵构-37580.png,煒,草,2,赵构,806,3309,23309
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\煩-草-宋-赵构-37864.png,煩,草,2,赵构,806,3318,23318
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\熟-草-宋-赵构-38131.png,熟,草,2,赵构,806,3329,23329
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\營-草-宋-赵构-38594.png,營,草,2,赵构,806,3347,23347
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\燭-草-宋-赵构-38706.png,燭,草,2,赵构,806,3352,23352
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\爰-楷-宋-赵构-39218.png,爰,楷,0,赵构,806,3369,3369
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\爲-楷-宋-赵构-39800.png,爲,楷,0,赵构,806,3370,3370
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\爲-草-宋-赵构-39885.png,爲,草,2,赵构,806,3370,23370
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\爵-草-宋-赵构-39992.png,爵,草,2,赵构,806,3371,23371
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\父-草-宋-赵构-40204.png,父,草,2,赵构,806,3372,23372
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\牋-草-宋-赵构-40597.png,牋,草,2,赵构,806,3382,23382
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\牒-草-宋-赵构-40657.png,牒,草,2,赵构,806,3383,23383
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\牘-楷-宋-赵构-40694.png,牘,楷,0,赵构,806,3385,3385
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\牛-草-宋-赵构-40861.png,牛,草,2,赵构,806,3387,23387
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\牧-草-宋-赵构-41142.png,牧,草,2,赵构,806,3392,23392
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\牽-草-宋-赵构-41433.png,牽,草,2,赵构,806,3398,23398
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\犢-草-宋-赵构-41648.png,犢,草,2,赵构,806,3408,23408
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\状-草-宋-赵构-41915.png,状,草,2,赵构,806,3414,23414
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\狀-草-宋-赵构-41988.png,狀,草,2,赵构,806,3415,23415
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\狐-草-宋-赵构-42149.png,狐,草,2,赵构,806,3420,23420
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\猶-草-宋-赵构-42751.png,猶,草,2,赵构,806,3446,23446
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\猷-草-宋-赵构-42820.png,猷,草,2,赵构,806,3447,23447
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\獨-楷-宋-赵构-43111.png,獨,楷,0,赵构,806,3454,3454
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\獨-草-宋-赵构-43131.png,獨,草,2,赵构,806,3454,23454
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\獸-草-宋-赵构-43354.png,獸,草,2,赵构,806,3460,23460
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\獻-草-宋-赵构-43485.png,獻,草,2,赵构,806,3462,23462
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\玄-草-宋-赵构-43668.png,玄,草,2,赵构,806,3463,23463
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\率-草-宋-赵构-43792.png,率,草,2,赵构,806,3466,23466
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\玉-草-宋-赵构-43972.png,玉,草,2,赵构,806,3467,23467
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\珍-草-宋-赵构-44806.png,珍,草,2,赵构,806,3485,23485
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\珠-草-宋-赵构-44889.png,珠,草,2,赵构,806,3487,23487
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\珥-草-宋-赵构-44955.png,珥,草,2,赵构,806,3491,23491
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\珮-草-宋-赵构-45049.png,珮,草,2,赵构,806,3495,23495
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\理-草-宋-赵构-45233.png,理,草,2,赵构,806,3501,23501
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\琴-草-宋-赵构-45504.png,琴,草,2,赵构,806,3515,23515
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\瑟-草-宋-赵构-45742.png,瑟,草,2,赵构,806,3529,23529
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\瑤-草-宋-赵构-45790.png,瑤,草,2,赵构,806,3531,23531
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\瑶-草-宋-赵构-45905.png,瑶,草,2,赵构,806,3536,23536
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\璣-草-宋-赵构-46133.png,璣,草,2,赵构,806,3548,23548
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\璧-草-宋-赵构-46210.png,璧,草,2,赵构,806,3549,23549
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\璫-草-宋-赵构-46243.png,璫,草,2,赵构,806,3551,23551
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\環-草-宋-赵构-46314.png,環,草,2,赵构,806,3552,23552
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\瓊-草-宋-赵构-46453.png,瓊,草,2,赵构,806,3555,23555
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\瓜-草-宋-赵构-46547.png,瓜,草,2,赵构,806,3560,23560
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\田-草-宋-赵构-48319.png,田,草,2,赵构,806,3590,23590
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\甲-草-宋-赵构-48685.png,甲,草,2,赵构,806,3592,23592
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\申-楷-宋-赵构-48885.png,申,楷,0,赵构,806,3593,3593
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\申-草-宋-赵构-48900.png,申,草,2,赵构,806,3593,23593
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\男-草-宋-赵构-49007.png,男,草,2,赵构,806,3594,23594
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\畏-草-宋-赵构-49328.png,畏,草,2,赵构,806,3605,23605
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\畔-草-宋-赵构-49375.png,畔,草,2,赵构,806,3607,23607
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\留-楷-宋-赵构-49460.png,留,楷,0,赵构,806,3609,3609
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\畝-草-宋-赵构-49590.png,畝,草,2,赵构,806,3613,23613
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\異-草-宋-赵构-50175.png,異,草,2,赵构,806,3624,23624
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\當-草-宋-赵构-50327.png,當,草,2,赵构,806,3625,23625
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\疎-草-宋-赵构-50663.png,疎,草,2,赵构,806,3636,23636
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\疑-草-宋-赵构-50826.png,疑,草,2,赵构,806,3639,23639
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\疲-草-宋-赵构-51027.png,疲,草,2,赵构,806,3647,23647
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\發-楷-宋-赵构-52774.png,發,楷,0,赵构,806,3701,3701
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\發-草-宋-赵构-52819.png,發,草,2,赵构,806,3701,23701
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\白-草-宋-赵构-53128.png,白,草,2,赵构,806,3702,23702
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\百-草-宋-赵构-53358.png,百,草,2,赵构,806,3703,23703
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\皆-草-宋-赵构-53628.png,皆,草,2,赵构,806,3707,23707
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\皇-草-宋-赵构-53839.png,皇,草,2,赵构,806,3708,23708
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\皋-草-宋-赵构-53890.png,皋,草,2,赵构,806,3709,23709
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\皓-草-宋-赵构-53928.png,皓,草,2,赵构,806,3711,23711
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\盈-楷-宋-赵构-54354.png,盈,楷,0,赵构,806,3723,3723
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\盈-草-宋-赵构-54371.png,盈,草,2,赵构,806,3723,23723
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\盗-草-宋-赵构-54675.png,盗,草,2,赵构,806,3730,23730
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\盛-楷-宋-赵构-54732.png,盛,楷,0,赵构,806,3732,3732
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\盟-草-宋-赵构-54905.png,盟,草,2,赵构,806,3735,23735
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\盡-草-宋-赵构-55083.png,盡,草,2,赵构,806,3737,23737
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\盤-草-宋-赵构-55248.png,盤,草,2,赵构,806,3739,23739
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\目-草-宋-赵构-55560.png,目,草,2,赵构,806,3747,23747
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\目-行-宋-赵构-55543.png,目,行,3,赵构,806,3747,33747
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\直-草-宋-赵构-55722.png,直,草,2,赵构,806,3750,23750
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\相-草-宋-赵构-55957.png,相,草,2,赵构,806,3751,23751
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\省-楷-宋-赵构-56186.png,省,楷,0,赵构,806,3756,3756
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\省-草-宋-赵构-56219.png,省,草,2,赵构,806,3756,23756
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\眄-草-宋-赵构-56259.png,眄,草,2,赵构,806,3757,23757
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\眠-草-宋-赵构-56889.png,眠,草,2,赵构,806,3769,23769
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\眷-草-宋-赵构-57080.png,眷,草,2,赵构,806,3778,23778
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\眸-草-宋-赵构-57088.png,眸,草,2,赵构,806,3779,23779
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\眾-草-宋-赵构-57300.png,眾,草,2,赵构,806,3782,23782
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\睦-草-宋-赵构-57579.png,睦,草,2,赵构,806,3790,23790
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\睾-草-宋-赵构-57730.png,睾,草,2,赵构,806,3796,23796
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\瞻-草-宋-赵构-58044.png,瞻,草,2,赵构,806,3811,23811
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\矢-草-宋-赵构-58398.png,矢,草,2,赵构,806,3820,23820
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\知-草-宋-赵构-58716.png,知,草,2,赵构,806,3823,23823
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\矩-草-宋-赵构-58788.png,矩,草,2,赵构,806,3825,23825
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\矯-草-宋-赵构-58887.png,矯,草,2,赵构,806,3827,23827
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\石-草-宋-赵构-59127.png,石,草,2,赵构,806,3830,23830
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\研-草-宋-赵构-59263.png,研,草,2,赵构,806,3836,23836
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\硏-草-宋-赵构-59462.png,硏,草,2,赵构,806,3842,23842
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\碑-草-宋-赵构-59692.png,碑,草,2,赵构,806,3849,23849
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\碣-草-宋-赵构-59786.png,碣,草,2,赵构,806,3852,23852
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\碧-草-宋-赵构-59826.png,碧,草,2,赵构,806,3853,23853
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\磐-草-宋-赵构-60003.png,磐,草,2,赵构,806,3863,23863
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\磨-草-宋-赵构-60125.png,磨,草,2,赵构,806,3867,23867
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\磻-草-宋-赵构-60248.png,磻,草,2,赵构,806,3871,23871
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\祐-草-宋-赵构-61049.png,祐,草,2,赵构,806,3890,23890
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\祗-楷-宋-赵构-61186.png,祗,楷,0,赵构,806,3895,3895
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\祗-草-宋-赵构-61195.png,祗,草,2,赵构,806,3895,23895
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\神-草-宋-赵构-61482.png,神,草,2,赵构,806,3899,23899
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\祭-草-宋-赵构-61712.png,祭,草,2,赵构,806,3906,23906
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\禍-草-宋-赵构-62052.png,禍,草,2,赵构,806,3920,23920
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\福-草-宋-赵构-62180.png,福,草,2,赵构,806,3922,23922
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\禮-草-宋-赵构-62483.png,禮,草,2,赵构,806,3934,23934
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\禹-草-宋-赵构-62638.png,禹,草,2,赵构,806,3938,23938
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\秉-草-宋-赵构-63154.png,秉,草,2,赵构,806,3950,23950
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\秋-草-宋-赵构-63309.png,秋,草,2,赵构,806,3951,23951
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\秋-行-宋-赵构-63276.png,秋,行,3,赵构,806,3951,33951
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\秦-草-宋-赵构-63614.png,秦,草,2,赵构,806,3959,23959
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\秩-楷-宋-赵构-63669.png,秩,楷,0,赵构,806,3960,3960
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\赵构\稅-草-宋-赵构-63885.png,稅,草,2,赵构,806,3968,23968
